timestamp,scenario,light_v,temp_c,humidity_pct,tvoc_ppb,co2eq_ppm,anomaly_flag
2025-07-08 12:31:17.497990,normal,1.2371883219672601,24.762707359725198,44.67163100789122,57.84646779389478,423.9778400576449,0
2025-07-08 12:31:17.597998,normal,1.1684693511920348,25.263323619201167,46.13303299671704,61.74021832629874,409.2173829596977,0
2025-07-08 12:31:17.698001,normal,1.2178563441862598,25.077654029782504,44.901773523434116,62.74471002219787,467.6247694855396,0
2025-07-08 12:31:17.798004,normal,1.1864983975028784,25.176454183932886,45.485511712645774,62.69505843676322,431.2717625450596,0
2025-07-08 12:31:17.898006,normal,1.2000919944731756,24.988554151478446,45.700960047942985,61.798362689757454,402.57570284052383,0
2025-07-08 12:31:17.998009,normal,1.193404456356395,25.453351541240288,45.19986872477982,60.685355307346626,449.5307108541505,0
2025-07-08 12:31:18.098011,normal,1.1860224173993168,24.702410823713354,45.50044992526403,61.45711476966463,466.1335855394957,0
2025-07-08 12:31:18.198013,normal,1.1678325396347418,25.028530954305772,45.23004607312441,59.62821333057059,441.14458320979566,0
2025-07-08 12:31:18.298015,normal,1.1981565565912196,24.85758753077639,44.82722082804265,61.97332358797676,436.96026456116715,0
2025-07-08 12:31:18.398018,normal,1.2023880342983126,24.835901447726847,44.49910272536158,60.19898125194034,446.85965858699,0
2025-07-08 12:31:18.498020,normal,1.1903312135912973,25.47789787892356,44.75667910698509,58.30192697812973,469.17485636796823,0
2025-07-08 12:31:18.598022,normal,1.2151862745293265,25.31677702371146,44.54970411970607,60.399935185439574,455.3642145545001,0
2025-07-08 12:31:18.698026,normal,1.134917066001936,25.192502698324645,45.56012648885456,60.14325031502543,468.5383328412048,0
2025-07-08 12:31:18.798028,normal,1.175655202147195,25.10259284378563,45.60626307125092,61.92759943011003,469.3022195911884,0
2025-07-08 12:31:18.898031,normal,1.260155605620164,25.2151904151173,45.45287995198164,56.696119322406545,454.6513924287269,0
2025-07-08 12:31:18.998033,normal,1.22548003372855,25.17750192611083,44.66295524743323,56.51821014463182,452.0190547496149,0
2025-07-08 12:31:19.098035,normal,1.1682523311399575,25.498313925617573,44.85838292502367,59.34372356269263,470.75869415342027,0
2025-07-08 12:31:19.198038,normal,1.1942012275332836,25.13177232559433,45.238528657698126,64.28865284646915,457.27375989533374,0
2025-07-08 12:31:19.298040,normal,1.1780559677073361,25.153139316747417,44.30708697881703,60.03473347934506,458.67245912238474,0
2025-07-08 12:31:19.398042,normal,1.245503830188837,25.28937227285128,45.64176257137608,57.77742756995391,400.0,0
2025-07-08 12:31:19.498044,normal,1.179415089321221,25.2600803043407,45.41478226931922,62.64950160560212,450.2962957874433,0
2025-07-08 12:31:19.598046,normal,1.2158060124624435,25.2600803043407,45.41478226931922,55.30723343642389,449.4078670064379,0
2025-07-08 12:31:19.698048,normal,1.1527032806762476,25.2600803043407,45.41478226931922,55.03749008570857,481.0273899599368,0
2025-07-08 12:31:19.798051,normal,1.2086103410173605,25.2600803043407,45.41478226931922,64.41794365930404,474.6138554630948,0
2025-07-08 12:31:19.898059,normal,1.2178544719897375,25.2600803043407,45.41478226931922,60.26970652057518,478.8897467787882,0
2025-07-08 12:31:19.998061,normal,1.235193439096422,25.2600803043407,45.41478226931922,60.1852423824434,489.5171890287993,0
2025-07-08 12:31:20.098064,normal,1.2004392824555024,25.2600803043407,45.41478226931922,56.09903825888157,464.22086266359315,0
2025-07-08 12:31:20.198067,normal,1.194162272384438,25.2600803043407,45.41478226931922,58.483366197754144,421.22551718118694,0
2025-07-08 12:31:20.298069,normal,1.2016592675697406,25.2600803043407,45.41478226931922,59.40787984608337,461.65494174071426,0
2025-07-08 12:31:20.398071,normal,1.2069264742983201,25.2600803043407,45.41478226931922,64.1030822553625,436.9460299501364,0
2025-07-08 12:31:20.498073,normal,1.179915981887011,25.2600803043407,45.41478226931922,60.29902684368481,465.5219788954532,0
2025-07-08 12:31:20.598075,normal,1.1535264189659546,25.2600803043407,45.41478226931922,57.83979423254682,472.6033798028871,0
2025-07-08 12:31:20.698078,normal,1.1840291068801796,25.2600803043407,45.41478226931922,59.5942706749601,470.53668924871135,0
2025-07-08 12:31:20.798080,normal,1.1949994849444192,25.2600803043407,45.41478226931922,57.37405366902915,451.3690040772423,0
2025-07-08 12:31:20.898082,normal,1.2130330930174258,25.2600803043407,45.41478226931922,65.10285830642891,468.61167778459253,0
2025-07-08 12:31:20.998085,normal,1.1393497650745041,25.2600803043407,45.41478226931922,64.33794542876946,479.6108852095179,0
2025-07-08 12:31:21.098087,normal,1.224104255355245,25.2600803043407,45.41478226931922,56.87827224689544,452.95728000918746,0
2025-07-08 12:31:21.198090,normal,1.1837047455195213,25.2600803043407,45.41478226931922,64.57201696850427,428.1842917845748,0
2025-07-08 12:31:21.298091,normal,1.2041254861362762,25.2600803043407,45.41478226931922,56.398520958945895,452.54857347227903,0
2025-07-08 12:31:21.398094,normal,1.1620879388831216,25.2600803043407,45.41478226931922,57.69819682149001,457.34204743234994,0
2025-07-08 12:31:21.498096,normal,1.2591645611055668,25.26428178931837,44.968948091640776,60.49133262870092,427.07574377761176,0
2025-07-08 12:31:21.598099,normal,1.1434780076659938,25.26428178931837,44.968948091640776,62.17721962935522,438.8968332634469,0
2025-07-08 12:31:21.698101,normal,1.198819632212985,25.26428178931837,44.968948091640776,58.78168548659096,474.661861508753,0
2025-07-08 12:31:21.798103,normal,1.1503137520515134,25.26428178931837,44.968948091640776,54.615120113962604,442.0531639169025,0
