timestamp,scenario,light_v,temp_c,humidity_pct,tvoc_ppb,co2eq_ppm,anomaly_flag
2025-07-07 21:20:21.301165,normal,1.1529523693195087,25.27018290023145,44.74545112365077,58.76389553969546,438.27512450898564,0
2025-07-07 21:20:21.401175,normal,1.1930203475737609,25.06645347290261,44.9940296953993,59.94280805765856,438.6438613698039,0
2025-07-07 21:20:21.501178,normal,1.208800762364944,25.08602567834771,44.4170802922815,59.21838182424333,440.9128718414231,0
2025-07-07 21:20:21.601181,normal,1.1782949865707684,25.053547220753284,45.40794737810376,61.42094711395025,468.30387528533487,0
2025-07-07 21:20:21.701183,normal,1.2473054918957216,25.204737975628305,44.683661818503644,62.33573427771469,426.3851774443126,0
2025-07-07 21:20:21.801186,normal,1.2051424847475563,24.913209315750553,44.16979198783345,62.32590056957664,465.71225284346804,0
2025-07-07 21:20:21.901188,normal,1.2071497729801677,25.179521822942412,44.09293513040937,62.3858542010686,471.33543006041083,0
2025-07-07 21:20:22.001190,normal,1.225298245266733,24.791766314980723,44.80724785079059,60.562636996784775,444.71333270604197,0
2025-07-07 21:20:22.101193,normal,1.2155918671226495,25.27168774262114,45.39502514951058,57.75381608260769,427.1281299689189,0
2025-07-07 21:20:22.201195,normal,1.2107556307176222,25.04475336962805,44.9177945101425,63.448012604474584,461.6616367853512,0
2025-07-07 21:20:22.301197,normal,1.1870901806378227,24.706207636824374,44.04331659781842,58.591315617431505,415.6203951653777,0
2025-07-07 21:20:22.401200,normal,1.214214801535785,25.147347393369127,44.444567216227064,60.58083619501338,447.42560477988593,0
2025-07-07 21:20:22.501203,normal,1.2189230159084354,25.485242701064447,44.96122209875571,58.70804914189241,449.5553109731804,0
2025-07-07 21:20:22.601206,normal,1.194724506562,25.026728964584056,44.11993386904819,59.833019818890556,436.6824291453884,0
2025-07-07 21:20:22.701208,normal,1.1748613194560527,25.154362554998105,45.266553402789555,58.87585711505151,452.8377321963323,0
2025-07-07 21:20:22.801210,normal,1.187826035533518,24.993700930027366,45.53690494527967,63.761335574728044,472.39081340249567,0
2025-07-07 21:20:22.901212,normal,1.1985992016354174,25.004596883886972,45.44440437935786,64.20493571142586,419.47520385988764,0
2025-07-07 21:20:23.001215,normal,1.1762749407462003,24.988685723760433,45.754525721698236,61.39867200911636,404.37995787948967,0
2025-07-07 21:20:23.101217,normal,1.221420296520957,25.055464654630644,44.96180769436216,53.00337616595112,431.604204206841,0
2025-07-07 21:20:23.201219,normal,1.186299328607647,25.49905302510776,44.79764325915859,62.88554946819377,450.4421868381806,0
2025-07-07 21:20:23.301222,normal,1.195567711291066,24.95406843967757,45.50790574184702,60.51173403335797,447.1005500416888,0
2025-07-07 21:20:23.401224,normal,1.2408083386141435,24.95406843967757,45.50790574184702,55.451745826378186,411.8907308444831,0
2025-07-07 21:20:23.501226,normal,1.1862038421543357,24.95406843967757,45.50790574184702,62.45679509386285,444.99406909804117,0
2025-07-07 21:20:23.601229,normal,1.1943181554052196,24.95406843967757,45.50790574184702,58.11989196751336,476.86967318542094,0
2025-07-07 21:20:23.701231,normal,1.2063680941792878,24.95406843967757,45.50790574184702,58.80047881705037,443.9524228998846,0
2025-07-07 21:20:23.801233,normal,1.2107987731419776,24.95406843967757,45.50790574184702,59.9804317388415,400.0,0
2025-07-07 21:20:23.901236,normal,1.1835888751260724,24.95406843967757,45.50790574184702,58.52397532598645,475.52322227785595,0
2025-07-07 21:20:24.001238,normal,1.2099614913083563,24.95406843967757,45.50790574184702,61.62649345975824,454.4652897446867,0
2025-07-07 21:20:24.101240,normal,1.2047870250530115,24.95406843967757,45.50790574184702,57.059297792845605,461.4180768254725,0
2025-07-07 21:20:24.201243,normal,1.2260708075255489,24.95406843967757,45.50790574184702,58.257168787788366,415.9243798337756,0
2025-07-07 21:20:24.301245,normal,1.1932144188049243,24.95406843967757,45.50790574184702,63.236652947675864,424.89512292375224,0
2025-07-07 21:20:24.401251,normal,1.2109267474623355,24.95406843967757,45.50790574184702,61.19344478395484,445.48022490684593,0
2025-07-07 21:20:24.501253,normal,1.2652883692485866,24.95406843967757,45.50790574184702,67.85666410976448,436.84104022841905,0
2025-07-07 21:20:24.601256,normal,1.1776586154767532,24.95406843967757,45.50790574184702,59.34768905025403,451.6443218016584,0
2025-07-07 21:20:24.701258,normal,1.1642268056467282,24.95406843967757,45.50790574184702,58.408344236641206,460.00218160651445,0
2025-07-07 21:20:24.801260,normal,1.1701177013010886,24.95406843967757,45.50790574184702,61.37980943377794,450.7284179344898,0
2025-07-07 21:20:24.901262,normal,1.186734527088784,24.95406843967757,45.50790574184702,64.54865896769451,460.88132625471656,0
2025-07-07 21:20:25.001265,normal,1.2112618887116209,24.95406843967757,45.50790574184702,60.43187398838953,460.56930595923984,0
2025-07-07 21:20:25.101267,normal,1.2195158831583426,24.95406843967757,45.50790574184702,65.70036463451055,473.9247675088631,0
2025-07-07 21:20:25.201269,normal,1.2293331389356386,24.95406843967757,45.50790574184702,62.2204545983792,460.3035600812419,0
2025-07-07 21:20:25.301271,normal,1.2091331030403007,25.633615013218737,45.19097447188107,56.26206324821513,467.691037846853,0
2025-07-07 21:20:25.401274,normal,1.2121938949194189,25.633615013218737,45.19097447188107,57.66854516183627,423.7378008594596,0
2025-07-07 21:20:25.501276,normal,1.2149225065995026,25.633615013218737,45.19097447188107,59.85167524387318,461.36227193692923,0
2025-07-07 21:20:25.601278,normal,1.2540337271066984,25.633615013218737,45.19097447188107,52.70111631369849,482.6930993540097,0
2025-07-07 21:20:25.701280,normal,1.2054226002750756,25.633615013218737,45.19097447188107,52.77096131395104,443.55017827039387,0
2025-07-07 21:20:25.801283,normal,1.1447995906264952,25.633615013218737,45.19097447188107,57.571607616363075,438.42316136681404,0
2025-07-07 21:20:25.901285,normal,1.1732961091077692,25.633615013218737,45.19097447188107,62.4505577748936,462.909162601505,0
2025-07-07 21:20:26.001287,normal,1.1724720069447003,25.633615013218737,45.19097447188107,53.06911021927175,478.0746447876654,0
2025-07-07 21:20:26.101289,normal,1.1701263041926622,25.633615013218737,45.19097447188107,60.129919047050116,455.5619455990558,0
2025-07-07 21:20:26.201292,normal,1.18560438956797,25.633615013218737,45.19097447188107,59.27364799495184,445.2011039723694,0
2025-07-07 21:20:26.301294,normal,1.1867068192439334,25.633615013218737,45.19097447188107,53.0805069450846,442.0060859904759,0
2025-07-07 21:20:26.401296,normal,1.2846348974635515,25.633615013218737,45.19097447188107,64.12222761586474,448.1164453069318,0
2025-07-07 21:20:26.501299,normal,1.2057560316346578,25.633615013218737,45.19097447188107,57.400376447390094,429.1683203206786,0
2025-07-07 21:20:26.601301,normal,1.2322419321555707,25.633615013218737,45.19097447188107,56.74000828176973,436.63810318350727,0
2025-07-07 21:20:26.701303,normal,1.1915784573224302,25.633615013218737,45.19097447188107,58.316837103238754,453.64009648020533,0
2025-07-07 21:20:26.801306,normal,1.2198041242401572,25.633615013218737,45.19097447188107,64.26335313405927,457.65987148169194,0
2025-07-07 21:20:26.901308,normal,1.23693113100869,25.633615013218737,45.19097447188107,55.69961568603579,448.57191185399813,0
2025-07-07 21:20:27.001310,normal,1.2478798729724654,25.633615013218737,45.19097447188107,63.716023095972055,435.8697230363524,0
2025-07-07 21:20:27.101313,normal,1.1931267137453705,25.633615013218737,45.19097447188107,63.64150774441478,458.3596236930521,0
2025-07-07 21:20:27.201315,normal,1.1739225503671944,25.633615013218737,45.19097447188107,59.89037587995908,425.90179330172776,0
2025-07-07 21:20:27.301318,normal,1.2338543213723843,25.518151654873805,44.454964095611665,58.540331601650294,417.70452839952804,0
2025-07-07 21:20:27.401320,normal,1.186678642144683,25.518151654873805,44.454964095611665,58.86110756476461,486.9342695598741,0
2025-07-07 21:20:27.501321,normal,1.2331004641280447,25.518151654873805,44.454964095611665,59.855202079481614,417.78483727575843,0
2025-07-07 21:20:27.601324,normal,1.182080240483323,25.518151654873805,44.454964095611665,64.88155340830497,415.99647280184604,0
2025-07-07 21:20:27.701326,normal,1.184797835171451,25.518151654873805,44.454964095611665,55.37803416848109,448.69064510192925,0
